FIPS,TFPYRM1999,TFPYRM2000,TFPYRM2001,TFPYRM2002,TFPYRM2003,TFPYRM2004,TFPYRM2005,TFPYRM2006,TFPYRM2007,TFPYRM2008,TFPYRM2009,TFPYRM2010,statename,stfips
47007,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,47
47009,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47011,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47013,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47015,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47017,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47019,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47021,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47023,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47025,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,47
47027,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47029,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47031,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47033,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47035,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47037,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47039,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47041,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47043,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47045,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47047,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47049,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,47
47051,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47053,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47055,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47057,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47059,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47061,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,47
47063,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47065,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47067,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,47
47069,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47071,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47073,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47075,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47077,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47079,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47081,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47083,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47085,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47087,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47089,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47091,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,47
47093,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47095,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47097,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47099,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47101,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47103,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47105,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47107,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47109,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47111,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47113,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47115,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47117,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47119,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47121,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,47
47123,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,47
47125,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47127,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47129,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47131,,,,152.17387,158.56537,159.61983,161.42734,168.59288,180.00999,188.43185,192.69061,197.01306,Tennessee,47
47133,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47135,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47137,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47139,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47141,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47143,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47145,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47147,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47149,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47151,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,47
47153,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47155,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47157,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47159,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47161,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47163,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47165,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47167,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47169,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47171,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47173,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47175,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47177,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47179,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,Tennessee,47
47181,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47183,,,,152.17387,158.56537,159.61983,161.42734,168.59288,180.00999,188.43185,192.69061,197.01306,Tennessee,47
47185,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,,47
47187,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
47189,152.99606,150.68687,149.66745,146.27602,156.60886,157.97678,160.35022,168.42111,179.40654,189.65744,194.29027,198.98596,Tennessee,47
48001,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48003,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48005,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48007,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48009,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48011,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48013,147.80721,147.92201,153.29039,158.4884,161.75372,162.75682,164.07625,180.0856,186.63712,195.73863,200.48691,201.82494,Texas,48
48015,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48017,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48019,147.80721,147.92201,153.29039,158.4884,161.75372,162.75682,164.07625,180.0856,186.63712,195.73863,200.48691,201.82494,Texas,48
48021,147.80721,147.92201,153.29039,158.4884,161.75372,162.75682,164.07625,180.0856,186.63712,195.73863,200.48691,201.82494,Texas,48
48023,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48025,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48027,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48029,147.80721,147.92201,153.29039,158.4884,161.75372,162.75682,164.07625,180.0856,186.63712,195.73863,200.48691,201.82494,Texas,48
48031,147.80721,147.92201,153.29039,158.4884,161.75372,162.75682,164.07625,180.0856,186.63712,195.73863,200.48691,201.82494,,48
48033,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48035,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,,48
48037,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48039,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48041,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48043,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48045,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48047,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48049,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48051,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48053,147.80721,147.92201,153.29039,158.4884,161.75372,162.75682,164.07625,180.0856,186.63712,195.73863,200.48691,201.82494,,48
48055,147.80721,147.92201,153.29039,158.4884,161.75372,162.75682,164.07625,180.0856,186.63712,195.73863,200.48691,201.82494,Texas,48
48057,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48059,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48061,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48063,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48065,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48067,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48069,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48071,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48073,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48075,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48077,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48079,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48081,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48083,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48085,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48087,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48089,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,,48
48091,147.80721,147.92201,153.29039,158.4884,161.75372,162.75682,164.07625,180.0856,186.63712,195.73863,200.48691,201.82494,Texas,48
48093,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,,48
48095,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48097,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48099,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48101,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48103,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48105,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48107,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48109,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48111,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48113,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48115,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48117,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48119,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,,48
48121,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48123,147.80721,147.92201,153.29039,158.4884,161.75372,162.75682,164.07625,180.0856,186.63712,195.73863,200.48691,201.82494,,48
48125,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48127,147.80721,147.92201,153.29039,158.4884,161.75372,162.75682,164.07625,180.0856,186.63712,195.73863,200.48691,201.82494,,48
48129,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48131,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48133,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48135,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48137,147.80721,147.92201,153.29039,158.4884,161.75372,162.75682,164.07625,180.0856,186.63712,195.73863,200.48691,201.82494,,48
48139,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48141,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48143,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48145,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48147,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,,48
48149,147.80721,147.92201,153.29039,158.4884,161.75372,162.75682,164.07625,180.0856,186.63712,195.73863,200.48691,201.82494,,48
48151,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48153,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48155,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48157,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48159,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48161,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,,48
48163,147.80721,147.92201,153.29039,158.4884,161.75372,162.75682,164.07625,180.0856,186.63712,195.73863,200.48691,201.82494,,48
48165,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48167,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48169,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48171,147.80721,147.92201,153.29039,158.4884,161.75372,162.75682,164.07625,180.0856,186.63712,195.73863,200.48691,201.82494,Texas,48
48173,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48175,147.80721,147.92201,153.29039,158.4884,161.75372,162.75682,164.07625,180.0856,186.63712,195.73863,200.48691,201.82494,Texas,48
48177,147.80721,147.92201,153.29039,158.4884,161.75372,162.75682,164.07625,180.0856,186.63712,195.73863,200.48691,201.82494,,48
48179,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48181,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48183,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48185,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,,48
48187,147.80721,147.92201,153.29039,158.4884,161.75372,162.75682,164.07625,180.0856,186.63712,195.73863,200.48691,201.82494,Texas,48
48189,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48191,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48193,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,,48
48195,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48197,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48199,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48201,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48203,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48205,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48207,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48209,147.80721,147.92201,153.29039,158.4884,161.75372,162.75682,164.07625,180.0856,186.63712,195.73863,200.48691,201.82494,Texas,48
48211,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48213,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48215,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48217,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,,48
48219,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48221,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48223,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48225,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48227,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48229,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48231,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48233,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48235,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48237,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,,48
48239,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,,48
48241,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48243,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48245,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48247,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,,48
48249,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48251,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48253,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
48255,147.80721,147.92201,153.29039,158.4884,161.75372,162.75682,164.07625,180.0856,186.63712,195.73863,200.48691,201.82494,,48
48257,154.72803,160.52606,167.90195,164.84372,167.81947,169.36385,171.58078,180.86066,192.0166,202.91586,204.75861,207.26572,Texas,48
48259,147.80721,147.92201,153.29039,158.4884,161.75372,162.75682,164.07625,180.0856,186.63712,195.73863,200.48691,201.82494,Texas,48
48261,,,,152.0789,160.78728,159.71022,163.37689,176.44884,182.04866,194.72072,198.31998,195.59583,Texas,48
